problem,num_obj,iteration,num_gens,reference_point,iRVEA_R_IGD,iNSGAIII_R_IGD,iRVEA_R_HV,iNSGAIII_R_HV
DTLZ1,3,1,100,[3.10483102 1.03494367 1.03494367],0.5990501055690812,0.5885279701002301,8.778053909178857,9.323551821367694
DTLZ1,3,2,100,[0.         1.25546361 0.3138659 ],0.6819990503700897,0.708533048240311,8.321980946979355,8.518744579597076
DTLZ1,3,3,100,[0.        0.1163295 0.465318 ],0.5684298137891729,0.5661620719394631,8.374189369079549,8.304910532850112
DTLZ1,3,4,100,[0.39938476 0.         0.09984619],0.6840204792879678,0.6825749896393375,8.360150789762397,8.304398669653871
DTLZ1,3,5,100,[0.         0.08812395 0.35249578],0.5662451339646241,0.5779688176134689,8.241987445179534,8.227441081968502
DTLZ1,3,6,100,[0.         0.08812395 0.35249578],0.5666756284588305,0.5672304156434892,8.223100835398142,8.230557045343833
DTLZ1,3,7,100,[0.        0.0871249 0.3484996],0.566990978801816,0.5669759838145055,8.225421868403389,8.234775765269301
DTLZ2,3,1,100,[4.42735848e-17 4.23735118e-17 1.00083517e+00],0.008574777412523384,0.00689094707792349,8.080190254622453,8.060890283769274
DTLZ2,3,2,100,[7.00272330e-19 1.00044795e+00 0.00000000e+00],0.008877082175699588,0.007111957635731959,8.080159182147634,8.06245960506347
DTLZ2,3,3,100,[0.83369177 0.55579451 0.        ],0.005845650705653319,0.009770475821656755,8.77886277296263,8.784807402383063
DTLZ2,3,4,100,[1.00020966 0.         0.        ],0.008707700468424496,0.007781865130700174,8.080128258429992,8.061532810766678
DTLZ2,3,5,100,[0.83213708 0.55475805 0.        ],0.006096225312149734,0.010189145691227456,8.61959670752129,8.639502331547575
DTLZ2,3,6,100,[0.83207887 0.55471925 0.        ],0.005860722549231283,0.009800331863520915,8.622187236996107,8.667711470529316
DTLZ2,3,7,100,[0.83207887 0.55471925 0.        ],0.005915942527031327,0.010054826137945104,8.622259608934856,8.637985048216146
DTLZ3,3,1,100,[4.17154763e-32 8.06267734e+00 2.01566934e+00],0.07167162444922563,0.0581887460449298,8.298327397341623,8.641582094068028
DTLZ3,3,2,100,[2.08300866 1.04150433 2.08300866],0.016681300060984172,0.03790793846536519,9.140933981933294,8.679596696393375
DTLZ3,3,3,100,[1.86509911e-32 7.78683409e-01 1.16802511e+00],0.006983899258083255,0.01068477342229832,8.831163372476105,8.830724027073655
DTLZ3,3,4,100,[1.86509911e-32 1.01283872e+00 0.00000000e+00],0.008210733290574507,0.00909873725191742,8.079867331722955,8.06014300247034
DTLZ3,3,5,100,[1.86509911e-32 5.60461946e-01 8.40692920e-01],0.0058151048233026055,0.011645167637601395,8.621996351757998,8.536792887933291
DTLZ3,3,6,100,[1.86509911e-32 5.59658871e-01 8.39488306e-01],0.006074789391393213,0.009416236593792945,8.62003831376206,8.589798700124478
DTLZ3,3,7,100,[1.86509911e-32 5.56337819e-01 8.34506729e-01],0.0060928336150240575,0.009987603985397287,8.617535018767,8.637219855681398
DTLZ4,3,1,100,[2.69839272e-17 1.00167653e+00 0.00000000e+00],0.02309796396896533,0.00668114466564493,7.947302614656422,8.061123764569615
DTLZ4,3,2,100,[1.00103222e+000 4.27249812e-179 0.00000000e+000],0.023249496858183328,0.007248985709101209,7.946572086385138,8.059947053297297
DTLZ4,3,3,100,[2.93319716e-018 5.63037701e-208 1.00008698e+000],0.00879247617476862,0.00670221084844831,8.080185281240396,8.059713024287806
DTLZ4,3,4,100,[0.30193215 0.90579646 0.30193215],0.0335487223314171,0.03385366324679508,8.766158394324714,8.725160501456816
DTLZ4,3,5,100,[4.99324375e-21 0.00000000e+00 1.00003613e+00],0.012672921422467887,0.007685581151032808,8.024119457101257,8.030997051675493
DTLZ4,3,6,100,[3.74979692e-33 0.00000000e+00 1.00002273e+00],0.01264506080428707,0.0069501991663099855,8.024144599691226,8.031442080907823
DTLZ4,3,7,100,[3.74979692e-33 0.00000000e+00 1.00002273e+00],0.012816634798523359,0.00908733134698086,8.024142661318841,8.031402631806364
DTLZ1,4,1,100,[0.         0.         0.         4.85636073],0.5589019270771619,0.5587241099726742,,
DTLZ1,4,2,100,[0.         0.         0.62962949 0.94444423],0.6403631880550615,0.622553516031078,,
DTLZ1,4,3,100,[0.         0.         0.         1.02078999],0.5587511507456272,0.5587205517872216,,
DTLZ1,4,4,100,[0.         0.         0.51016997 0.        ],0.5588079098585343,0.5587429044100288,,
DTLZ1,4,5,100,[0.         0.         0.         0.41019944],0.559878889418463,0.5594852600580824,,
DTLZ1,4,6,100,[0.         0.         0.         0.40765096],0.5600401722695755,0.5595212560435361,,
DTLZ1,4,7,100,[0.         0.         0.         0.40765096],0.5600522492621879,0.5595244024034737,,
DTLZ2,4,1,100,[1.52470733e-17 8.42811872e-01 0.00000000e+00 5.61874581e-01],0.03137190541731051,0.019643106369771176,,
DTLZ2,4,2,100,[3.21445000e-18 0.00000000e+00 1.00240344e+00 0.00000000e+00],0.008467683128143663,0.004001447778596889,,
DTLZ2,4,3,100,[0.38117869 0.38117869 0.76235739 0.38117869],0.3525143481805172,0.3153506877275209,,
DTLZ2,4,4,100,[1.66189135e-33 1.00035514e+00 0.00000000e+00 0.00000000e+00],0.008712037521613824,0.007483122774619283,,
DTLZ2,4,5,100,[0.37806876 0.37806876 0.75613751 0.37806876],0.7155499050754802,0.3527057116949123,,
DTLZ2,4,6,100,[0.37806876 0.37806876 0.75613751 0.37806876],0.7155499050754802,0.3256056695608167,,
DTLZ2,4,7,100,[0.37806876 0.37806876 0.75613751 0.37806876],0.7155499050754802,0.3241019707301634,,
DTLZ3,4,1,100,[1.21691525e-47 2.32066078e+01 0.00000000e+00 1.54710719e+01],0.043059067482109636,0.3052822017304327,,
DTLZ3,4,2,100,[0.26715615 0.         1.06862459 0.        ],0.19786118843711384,0.0806809824966519,,
DTLZ3,4,3,100,[1.07184255 0.         0.         0.        ],0.004876558651225147,0.0027918327643257396,,
DTLZ3,4,4,100,[1.21691525e-47 1.02615168e+00 0.00000000e+00 0.00000000e+00],0.008181642034143257,0.004408386419582751,,
DTLZ3,4,5,100,[0.248486 0.       0.993944 0.      ],0.08216818766357463,0.08860457748390872,,
DTLZ3,4,6,100,[0.24467651 0.         0.97870604 0.        ],0.08267337746297479,0.0920336150048261,,
DTLZ3,4,7,100,[0.24454546 0.         0.97818184 0.        ],0.08541967797854333,0.09067797072493484,,
DTLZ4,4,1,100,[2.67625119e-017 0.00000000e+000 3.25222312e-262 1.02818499e+000],0.008445459032103522,0.0032118187685955405,,
DTLZ4,4,2,100,[0.30368627 0.         0.30368627 0.91105882],0.06305696154479708,0.06635033753203655,,
DTLZ4,4,3,100,[9.25204186e-34 6.69231343e-01 6.69231343e-01 3.34615671e-01],0.03552208282714219,0.03410221873375504,,
DTLZ4,4,4,100,[0.55554487 0.         0.         0.8333173 ],0.031035136159308464,0.017855611943085454,,
DTLZ4,4,5,100,[9.25204186e-34 6.66861703e-01 6.66861703e-01 3.33430851e-01],0.03798439012193141,0.03748734658690671,,
DTLZ4,4,6,100,[9.25204186e-34 6.66861703e-01 6.66861703e-01 3.33430851e-01],0.03667511860604658,0.03701724372451374,,
