problem,num_obj,iteration,num_gens,reference_point,iRVEA_R_IGD,iNSGAIII_R_IGD,iRVEA_R_HV,iNSGAIII_R_HV
DTLZ1,3,1,100,[0.9475625  0.9475625  2.84268749],0.6000021374703405,0.5697128741365584,8.780079932930862,9.308011363344965
DTLZ1,3,2,100,[0.         0.94172261 0.62781507],0.7390529642485054,0.7382564126781889,8.776211894728057,8.798270524650924
DTLZ1,3,3,100,[0.         0.         0.50906491],0.5518881594881148,0.5519170790501885,8.08038715103078,8.060680158260253
DTLZ1,3,4,100,[0.         0.50679728 0.        ],0.5519194934616444,0.5519153512059145,8.080641631444552,8.06683949319455
DTLZ1,3,5,100,[0.         0.28431719 0.18954479],0.7637387915773308,0.7630709993954318,8.63421757435642,8.637942369383662
DTLZ1,3,6,100,[0.         0.26842829 0.17895219],0.7645196042844259,0.7620934277925427,8.618869781576922,8.637502209202756
DTLZ1,3,7,100,[0.         0.26803979 0.17869319],0.7641086614589129,0.7626895204360223,8.630659153417007,8.642084149775513
DTLZ2,3,1,100,[3.72751905e-18 0.00000000e+00 1.00471956e+00],0.00886634804126597,0.007656398800844399,8.079961258911355,8.06215147472008
DTLZ2,3,2,100,[1.02415252e-18 1.00022365e+00 0.00000000e+00],0.008751522664250663,0.006830942953744323,8.079967405399593,8.061084181631177
DTLZ2,3,3,100,[0.83800193 0.         0.55866795],0.28792289694946205,0.010290815300272468,6.149108779093576,8.78710387015911
DTLZ2,3,4,100,[1.00010691 0.         0.        ],0.00876876810295233,0.008071227257665764,8.07957628060053,8.059810825321188
DTLZ2,3,5,100,[0.83209294 0.         0.55472863],0.005732777604858023,0.009327822122098808,8.624513948442152,8.62187277689728
DTLZ2,3,6,100,[0.83207826 0.         0.55471884],0.006020359310810439,0.010219354504770899,8.619368508860358,8.641970613987468
DTLZ2,3,7,100,[0.83207826 0.         0.55471884],0.005848024660780985,0.009895819352836285,8.622429049051917,8.636558705693872
DTLZ3,3,1,100,[6.06857133e-32 2.70447384e+00 1.08178954e+01],0.06781373373046808,0.07635315969009214,8.328413960038464,8.40420149756743
DTLZ3,3,2,100,[1.53287839e-32 4.12573672e+00 0.00000000e+00],0.008097649910277758,0.005642400374844451,8.078860960385729,8.058109074927767
DTLZ3,3,3,100,[1.03519252 0.         0.        ],0.008562694051271533,0.004132559795977823,8.071389202545204,8.064376485087204
DTLZ3,3,4,100,[1.53287839e-32 1.00928826e+00 0.00000000e+00],0.008373617336553599,0.0067094621020456595,8.079414925903718,8.057858489805946
DTLZ3,3,5,100,[1.00540223 0.         0.        ],0.012366614121972002,0.006694618384710129,8.024592187547135,8.031827653805177
DTLZ3,3,6,100,[1.00522334 0.         0.        ],0.012447323937315104,0.0068585985236330645,8.023878981578942,8.031327931947375
DTLZ3,3,7,100,[1.00519296 0.         0.        ],0.01206198732937613,0.006096854366088934,8.024119827290615,8.031301627742078
DTLZ4,3,1,100,[3.75206733e-33 1.00127959e+00 0.00000000e+00],0.023284078288984707,0.006980522635188441,7.9458642491934866,8.060908095378842
DTLZ4,3,2,100,[1.00061809e+000 1.19528561e-204 0.00000000e+000],0.023268353533910473,0.0043366966250883345,7.946475969959745,8.059226037267234
DTLZ4,3,3,100,[3.75068928e-33 5.55394168e-01 8.33091252e-01],0.005911847657704476,0.009944186122186465,8.776701663856356,8.79159026273399
DTLZ4,3,4,100,[3.75068928e-33 0.00000000e+00 1.00003573e+00],0.008832173912674261,0.006669017657458989,8.080229819892748,8.06027166933748
DTLZ4,3,5,100,[3.74947514e-33 5.54710003e-01 8.32065005e-01],0.005979598155229637,0.009646403251070829,8.624862118804906,8.649977676015471
DTLZ4,3,6,100,[3.74947514e-33 5.54710003e-01 8.32065005e-01],0.005943463780082645,0.00990916023056945,8.62190026203497,8.627609874166888
