problem,num_obj,iteration,num_gens,reference_point,iRVEA_R_IGD,iNSGAIII_R_IGD,iRVEA_R_HV,iNSGAIII_R_HV
DTLZ1,3,1,100,[0.         0.89911082 3.59644327],0.5679934776111482,0.5571929080044923,8.299710044350089,8.664356345621428
DTLZ1,3,2,100,[0.         2.45396455 0.61349114],0.6835271179654995,0.6841485005001018,8.301316963158024,8.636738731996152
DTLZ1,3,3,100,[0.30997136 0.61994271 0.61994271],0.6784326342452842,0.7544911838672673,9.145429984595985,8.279195805174371
DTLZ1,3,4,100,[0.11194157 0.11194157 0.33582471],0.5972831459500882,0.5884642122095857,8.815360069678377,8.71186598915049
DTLZ1,3,5,100,[0.         0.27273314 0.18182209],0.7637705937434945,0.7627483732389931,8.623155488694493,8.636734377268523
DTLZ1,3,6,100,[0.         0.26858663 0.17905775],0.7639490642544454,0.7629486463925491,8.621904885489382,8.635932505949686
DTLZ1,3,7,100,[0.         0.26671071 0.17780714],0.7642317793365638,0.7617609169839241,8.620114240102637,8.641306388212518
DTLZ2,3,1,100,[6.10133749e-17 0.00000000e+00 1.00079246e+00],0.008944588218967736,0.007165048290429507,8.080207235563776,8.059185707190181
DTLZ2,3,2,100,[1.02369870e-18 1.00051348e+00 0.00000000e+00],0.008741240698176719,0.006878815383014445,8.080041189543289,8.059937144974953
DTLZ2,3,3,100,[0.90992165 0.30330722 0.30330722],0.03314691832347457,0.03081027943227295,8.763381989034606,8.831916530392458
DTLZ2,3,4,100,[0.66714325 0.66714325 0.33357163],0.051726538402488365,0.05116057211221619,8.922339268857218,8.90200365568045
DTLZ2,3,5,100,[0.9045984 0.3015328 0.3015328],0.032867374998359414,0.025455724188641126,8.56704397612622,8.684907793200441
DTLZ2,3,6,100,[0.9045984 0.3015328 0.3015328],0.03385589890617883,0.026654616166695205,8.55922064351071,8.655450710323262
DTLZ2,3,7,100,[0.9045984 0.3015328 0.3015328],0.03382568114944718,0.027326507554601562,8.564130865349906,8.650901102193579
DTLZ3,3,1,100,[3.09607229e-32 3.45715254e+00 5.18572881e+00],0.013117800881409852,0.006601480931383936,8.81417836352194,8.832578540639236
DTLZ3,3,2,100,[3.09607229e-32 2.06695799e+00 0.00000000e+00],0.010452227339942397,0.0035986124386269817,8.079671615246074,8.061403839124598
