problem,num_obj,iteration,num_gens,reference_point,iRVEA_R_IGD,iNSGAIII_R_IGD,iRVEA_R_HV,iNSGAIII_R_HV
DTLZ1,3,1,100,[2.08442934 0.         1.38961956],0.7362078666724118,0.7330601215495118,8.79543507054548,8.97344186711003
DTLZ1,3,2,100,[0.25928419 0.12964209 0.25928419],0.6972971986991797,0.6810461873595676,8.928549133814908,9.079307577591088
DTLZ1,3,3,100,[0.         0.         0.51271955],0.5519042755882694,0.5519081128951779,8.078789209408516,8.062621056609181
DTLZ1,3,4,100,[0.        0.5120493 0.       ],0.552027674074221,0.5519173988289087,8.072193623046052,8.06714263953045
DTLZ1,3,5,100,[0.19807302 0.09903651 0.19807302],0.6935447369642812,0.6799134878850589,8.926637467651274,9.003823112586126
DTLZ1,3,6,100,[0.19564084 0.09782042 0.19564084],0.6948755718146704,0.6866506254871322,8.656287878800239,8.883484749590611
DTLZ1,3,7,100,[0.19444743 0.09722372 0.19444743],0.6930019378916691,0.6863484392373169,8.714851528893414,8.836365652154687
DTLZ2,3,1,100,[5.48384644e-17 1.01297702e+00 0.00000000e+00],0.008893024710614652,0.0072233826235738804,8.078814701684376,8.060497433788232
DTLZ2,3,2,100,[1.00252329 0.         0.        ],0.008820740736122481,0.021768706071279776,8.079807456541609,7.9407215081151925
DTLZ2,3,3,100,[3.74998176e-33 0.00000000e+00 1.00015531e+00],0.008938327217014135,0.006404012410894134,8.082834078379205,8.061821058392676
DTLZ2,3,4,100,[0.83314389 0.55542926 0.        ],0.28792289694946205,0.009816249556846917,6.149108779093576,8.791250161541424
DTLZ2,3,5,100,[0.9052089 0.3017363 0.3017363],0.23513844755673083,0.026899393815129916,6.908220856072564,8.657290097517457
DTLZ2,3,6,100,[0.90466447 0.30155482 0.30155482],0.030708887315331702,0.01824950484919681,8.624252377198582,8.718900236229095
DTLZ2,3,7,100,[0.90459113 0.30153038 0.30153038],0.032589230578458105,0.02958756833046767,8.577688621038675,8.640982447818129
DTLZ3,3,1,100,[5.77236605e-32 7.28454545e+00 1.09268182e+01],0.023616569836549025,0.035909516921869,8.727862500232794,8.228834013397453
DTLZ3,3,2,100,[5.77236605e-32 1.40077357e+00 2.10116035e+00],0.00733187671748258,0.005191125768253934,8.798183970964834,8.82897307710723
DTLZ3,3,3,100,[5.77236605e-32 2.47572816e-01 9.90291262e-01],0.07356753880544706,0.05193619400459321,8.259803657345396,8.737641201955261
DTLZ3,3,4,100,[5.77236605e-32 8.49171414e-01 5.66114276e-01],0.01081797014826945,0.010475226111879878,8.737673344459036,8.802300554939338
DTLZ3,3,5,100,[5.77236605e-32 5.62768128e-01 8.44152192e-01],0.006142685629807048,0.00897970177067338,8.603582097205338,8.6490491429698
DTLZ3,3,6,100,[5.77236605e-32 5.57302686e-01 8.35954029e-01],0.005758678742076778,0.014653917015524688,8.62360660993968,8.640359927193641
DTLZ3,3,7,100,[5.77236605e-32 5.56625098e-01 8.34937647e-01],0.005873763176126719,0.010462200766428726,8.620768942725052,8.628896546396758
DTLZ4,3,1,100,[4.69584105e-17 1.00087150e+00 0.00000000e+00],0.02321169390247103,0.006236182983641396,7.945686006333473,8.060921625558844
DTLZ4,3,2,100,[1.00030681 0.         0.        ],0.02324766144590494,0.006663631133271015,7.946757235631238,8.0611491173801
DTLZ4,3,3,100,[0.83319243 0.55546162 0.        ],0.005980384686601277,0.00909570884506812,8.776681535065343,8.751426069253407
DTLZ4,3,4,100,[4.28876249e-18 0.00000000e+00 1.00014449e+00],0.0088310409240373,0.006843007945136991,8.079547805140404,8.059510225008689
DTLZ4,3,5,100,[0.83213391 0.55475594 0.        ],0.005967307953574968,0.01000050737438531,8.620193383770705,8.648848047287894
DTLZ4,3,6,100,[0.83213391 0.55475594 0.        ],0.005947918078455183,0.009762523441655907,8.621799078946905,8.632031790827547
DTLZ4,3,7,100,[0.83209203 0.55472802 0.        ],0.005858106742558328,0.009983017488948287,8.6207756679666,8.638831708343755
DTLZ1,4,1,100,[0.         0.         0.86817673 3.4727069 ],0.6183834198737903,0.5817451386814613,,
DTLZ1,4,2,100,[0.         0.         0.         1.06186614],0.5588078906933859,0.5586787501510969,,
DTLZ1,4,3,100,[0.         0.         0.51351057 0.        ],0.5588636449809928,0.5587101557001984,,
DTLZ1,4,4,100,[0.         0.50949868 0.         0.        ],0.559031207556415,0.5587393852356041,,
DTLZ1,4,5,100,[0.         0.         0.         0.41317861],0.5597488935248787,2.1329091443844717,,
DTLZ1,4,6,100,[0.         0.         0.         0.41317861],0.5600602517523061,2.071469727166189,,
DTLZ1,4,7,100,[0.         0.         0.         0.41317861],0.5600542788045014,1.945674780677337,,
DTLZ2,4,1,100,[1.67900968e-17 0.00000000e+00 0.00000000e+00 1.00430366e+00],0.007581551687889225,0.0035979153009521275,,
DTLZ2,4,2,100,[7.83531770e-34 9.85992850e-01 0.00000000e+00 2.46498213e-01],0.08782968203726915,0.09120192569598362,,
DTLZ2,4,3,100,[7.83531770e-34 0.00000000e+00 9.72228089e-01 2.43057022e-01],0.08693890320597157,0.08618943225158432,,
DTLZ2,4,4,100,[7.83531770e-34 1.00086877e+00 0.00000000e+00 0.00000000e+00],0.007729310172683205,0.003150439773726438,,
DTLZ2,4,5,100,[7.83531770e-34 0.00000000e+00 9.70571019e-01 2.42642755e-01],0.08641135864563876,0.08971156504963036,,
DTLZ2,4,6,100,[7.83531770e-34 0.00000000e+00 9.70571019e-01 2.42642755e-01],0.08669654601558208,0.08966116284643755,,
DTLZ2,4,7,100,[7.83531770e-34 0.00000000e+00 9.70356184e-01 2.42589046e-01],0.0861207529107338,0.09291702073244658,,
DTLZ3,4,1,100,[9.00285269e-48 1.16624151e+01 5.83120754e+00 1.16624151e+01],0.045602182474265236,0.27680999873324597,,
DTLZ3,4,2,100,[9.00285269e-48 1.26743894e+00 0.00000000e+00 1.90115841e+00],0.036089000766624635,0.03998777463804411,,
DTLZ3,4,3,100,[9.00285269e-48 0.00000000e+00 2.76741158e+00 1.84494105e+00],0.03213221523857548,0.017967363391186552,,
DTLZ3,4,4,100,[9.00285269e-48 0.00000000e+00 3.07714063e+00 7.69285157e-01],0.08633298027861118,0.09220523093007793,,
DTLZ3,4,5,100,[9.00285269e-48 0.00000000e+00 8.44017426e-01 5.62678284e-01],0.03082415038494894,0.02170946821917735,,
DTLZ3,4,6,100,[9.00285269e-48 0.00000000e+00 8.37682848e-01 5.58455232e-01],0.03144046499514512,0.017506066436119714,,
DTLZ3,4,7,100,[9.00285269e-48 0.00000000e+00 8.34802723e-01 5.56535148e-01],0.03137581942527614,0.018078961227866515,,
DTLZ4,4,1,100,[3.75973810e-33 1.00748206e+00 0.00000000e+00 0.00000000e+00],0.055236330469744625,0.0025640959953047624,,
DTLZ4,4,2,100,[0.38542517 0.38542517 0.38542517 0.77085034],0.30747887416900277,0.31297065444372507,,
DTLZ4,4,3,100,[1.00135237 0.         0.         0.        ],0.05557036963999529,0.0027060827294984836,,
DTLZ4,4,4,100,[3.75973810e-33 6.68591812e-01 3.34295906e-01 6.68591812e-01],0.03609887273765726,0.03338581234151148,,
DTLZ4,4,5,100,[0.37808855 0.37808855 0.37808855 0.7561771 ],0.30974860679898475,0.36894333700045284,,
DTLZ4,4,6,100,[0.37808855 0.37808855 0.37808855 0.7561771 ],0.4049900788498884,0.34463046256439545,,
DTLZ4,4,7,100,[0.37806683 0.37806683 0.37806683 0.75613367],0.3104578939825596,0.3159954200275144,,
DTLZ1,5,1,100,[ 0.          0.          0.          0.         39.88309635],0.5635407635162492,0.5637354473831692,,
DTLZ1,5,2,100,[0.         0.         0.         3.25197271 4.87795906],0.6317664891758457,0.6446714946459983,,
DTLZ1,5,3,100,[0.         0.         0.41692987 0.41692987 1.25078961],0.6067326167194357,0.6156556167915338,,
DTLZ1,5,4,100,[0.        0.        0.        3.6834528 0.       ],0.6002664275564047,0.5633867775929495,,
DTLZ1,5,5,100,[0.         0.         0.10624185 0.10624185 0.31872555],0.6275441491875241,0.6595700472416427,,
DTLZ1,5,6,100,[0.         0.         0.08627906 0.08627906 0.25883719],0.6068685539270772,0.7910794899518822,,
DTLZ1,5,7,100,[0.         0.         0.08379653 0.08379653 0.25138958],0.6048135330358664,0.7910794899518822,,
DTLZ2,5,1,100,"[2.70055042e-17 1.77898936e-17 1.02310379e+00 0.00000000e+00
 0.00000000e+00]",0.035287225231378165,0.004252426928678077,,
DTLZ2,5,2,100,"[3.69657435e-33 3.06741718e-01 9.20225153e-01 3.06741718e-01
 0.00000000e+00]",0.017161887712709812,0.02726447628098088,,
DTLZ2,5,3,100,"[3.69657435e-33 6.69239845e-01 6.69239845e-01 3.34619923e-01
 0.00000000e+00]",0.038745377635128066,0.03352027709081408,,
DTLZ2,5,4,100,"[3.69657435e-33 8.71342441e-01 0.00000000e+00 5.80894961e-01
 0.00000000e+00]",0.03220320446828928,0.02075851719064863,,
DTLZ2,5,5,100,"[3.69657435e-33 6.67354279e-01 6.67354279e-01 3.33677140e-01
 0.00000000e+00]",0.039600107673250416,0.030810023724306853,,
DTLZ2,5,6,100,"[2.21974501e-33 6.66947809e-01 6.66947809e-01 3.33473904e-01
 0.00000000e+00]",0.03868570327224691,0.03370887588504149,,
DTLZ2,5,7,100,"[2.21974501e-33 6.66872699e-01 6.66872699e-01 3.33436349e-01
 0.00000000e+00]",0.03910554753311939,0.03375616407947738,,
DTLZ3,5,1,100,"[1.03084380e-63 0.00000000e+00 1.10477809e+01 3.68259362e+00
 3.68259362e+00]",0.0343177272425949,0.20546829821937865,,
DTLZ3,5,2,100,"[1.72688427e-64 0.00000000e+00 4.39337247e+00 0.00000000e+00
 1.09834312e+00]",0.0830859631226287,0.05244969070448773,,
DTLZ3,5,3,100,"[1.72688427e-64 0.00000000e+00 0.00000000e+00 2.55870318e+00
 1.70580212e+00]",0.03389277000887797,0.03250744044178529,,
DTLZ3,5,4,100,"[1.72688427e-64 0.00000000e+00 3.07113778e-01 1.22845511e+00
 0.00000000e+00]",0.07763982299238989,0.13852479549557598,,
DTLZ3,5,5,100,"[1.72688427e-64 0.00000000e+00 0.00000000e+00 8.43496281e-01
 5.62330854e-01]",0.032170285033297115,0.02534484148275699,,
DTLZ3,5,6,100,"[1.72688427e-64 0.00000000e+00 0.00000000e+00 8.35616176e-01
 5.57077451e-01]",0.03223358961360951,0.026032865848195648,,
DTLZ3,5,7,100,"[1.72688427e-64 0.00000000e+00 0.00000000e+00 8.34562817e-01
 5.56375212e-01]",0.032195411009222095,0.033386722580250335,,
DTLZ4,5,1,100,"[3.78668868e-033 1.03152967e+000 8.22941992e-232 0.00000000e+000
 1.21399190e-233]",0.03542631624748887,0.006002418824184627,,
DTLZ4,5,2,100,[0.39382503 0.39382503 0.39382503 0.78765005 0.        ],0.30861381750645056,0.3153180426512422,,
DTLZ4,5,3,100,[0.30358065 0.         0.30358065 0.91074195 0.        ],0.0219440834758088,0.019433600593579306,,
DTLZ4,5,4,100,"[3.73498258e-33 0.00000000e+00 5.57281284e-01 8.35921926e-01
 0.00000000e+00]",0.03219285998482696,0.027255001126850358,,
DTLZ4,5,5,100,[0.37850945 0.37850945 0.37850945 0.7570189  0.        ],0.3219486875560204,0.32731550278191235,,
DTLZ4,5,6,100,[0.37812758 0.37812758 0.37812758 0.75625515 0.        ],0.3130940395147623,0.32570001256003844,,
DTLZ4,5,7,100,[0.37812758 0.37812758 0.37812758 0.75625515 0.        ],0.31125881039692355,0.31864482387227766,,
DTLZ1,6,1,100,[0.        0.        6.5370194 3.2685097 3.2685097 3.2685097],0.8557839554035901,0.9174082361354735,,
DTLZ1,6,2,100,[0.         0.         2.66032914 1.33016457 2.66032914 0.        ],0.7458456581046539,0.9452348083854683,,
DTLZ1,6,3,100,[0.         0.         0.         0.         5.29242556 0.        ],0.5713140010998726,0.5726480729814888,,
DTLZ1,6,4,100,[0.         0.         0.35960791 0.71921582 0.71921582 0.        ],0.7516047370417872,0.9781965605085781,,
DTLZ1,6,5,100,[0.         0.         0.2648873  0.13244365 0.2648873  0.        ],0.7603199267654337,0.7747644099536938,,
DTLZ1,6,6,100,[0.         0.         0.16893726 0.08446863 0.16893726 0.        ],0.7568824689113702,0.7794233906150512,,
DTLZ1,6,7,100,[0.         0.         0.16610502 0.08305251 0.16610502 0.        ],0.7583461682110615,0.7571692355483516,,
DTLZ2,6,1,100,"[2.44780886e-18 2.67610367e-17 1.33489127e-17 0.00000000e+00
 2.88478523e-17 1.01843309e+00]",0.022478844276990217,0.025004021757949198,,
DTLZ2,6,2,100,"[7.04951065e-37 0.00000000e+00 2.44753588e-01 0.00000000e+00
 9.79014351e-01 0.00000000e+00]",0.13889875610909144,0.09373938773403129,,
DTLZ2,6,3,100,"[7.04951065e-37 0.00000000e+00 9.15504749e-01 3.05168250e-01
 3.05168250e-01 0.00000000e+00]",0.10224556035516984,0.07612331597667177,,
DTLZ2,6,4,100,"[7.04951065e-37 0.00000000e+00 6.69345884e-01 3.34672942e-01
 6.69345884e-01 0.00000000e+00]",0.08245809150589417,0.0793187361675028,,
DTLZ2,6,5,100,"[7.04951065e-37 0.00000000e+00 9.05353014e-01 3.01784338e-01
 3.01784338e-01 0.00000000e+00]",0.08900352266621281,0.08670809593537997,,
DTLZ2,6,6,100,"[7.04951065e-37 0.00000000e+00 9.05010738e-01 3.01670246e-01
 3.01670246e-01 0.00000000e+00]",0.08985305763077509,0.07598373636825584,,
DTLZ2,6,7,100,"[7.04951065e-37 0.00000000e+00 9.04978830e-01 3.01659610e-01
 3.01659610e-01 0.00000000e+00]",0.08989864878058922,0.11096644495193193,,
DTLZ3,6,1,100,"[8.73066750e-33 0.00000000e+00 0.00000000e+00 2.96737059e+01
 9.89123528e+00 9.89123528e+00]",0.09597937478115602,0.06547699555529653,,
DTLZ3,6,2,100,"[8.73066750e-33 0.00000000e+00 0.00000000e+00 1.82415087e+00
 0.00000000e+00 7.29660347e+00]",0.1441380166183364,0.17491491052726732,,
DTLZ3,6,3,100,"[5.10486042e-33 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.47619470e+00 5.90477881e+00]",0.07370364636623843,0.17491491052726746,,
DTLZ3,6,4,100,"[7.83930789e-34 0.00000000e+00 0.00000000e+00 6.09201204e+00
 0.00000000e+00 4.06134136e+00]",0.07288743629906116,0.030661203512900113,,
DTLZ3,6,5,100,"[2.60131595e-48 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.90054998e-01 1.96021999e+00]",0.12632104877530576,0.13360825449712124,,
DTLZ3,6,6,100,"[5.29999432e-49 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.87904245e-01 1.95161698e+00]",0.12376744093680776,0.13090069639613963,,
DTLZ3,6,7,100,"[5.29999432e-49 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.44555981e-01 9.78223925e-01]",0.1398979329435969,0.09421101977642446,,
DTLZ4,6,1,100,"[4.90561438e-50 4.77325589e-01 4.77325589e-01 4.77325589e-01
 4.77325589e-01 4.77325589e-01]",0.38426668015117454,0.46780544711946714,,
DTLZ4,6,2,100,"[4.75018549e-001 3.81574416e-120 4.75018549e-001 4.75018549e-001
 4.75018549e-001 4.75018549e-001]",0.38177526228308994,0.39028170094175313,,
DTLZ4,6,3,100,"[4.90561438e-050 3.81574416e-120 2.45908957e-001 9.83635828e-001
 0.00000000e+000 0.00000000e+000]",0.14114474465141386,0.1433180967153072,,
DTLZ4,6,4,100,"[4.90561438e-050 3.81574416e-120 9.86052089e-001 2.08457652e-206
 0.00000000e+000 2.46513022e-001]",0.14040068394467325,0.09477242843011408,,
DTLZ4,6,5,100,"[4.90561438e-50 4.49178711e-01 4.49178711e-01 4.49178711e-01
 4.49178711e-01 4.49178711e-01]",0.38842757438401726,0.39329854898603733,,
DTLZ4,6,6,100,"[1.40540742e-65 4.47593785e-01 4.47593785e-01 4.47593785e-01
 4.47593785e-01 4.47593785e-01]",0.38287980348035344,0.39969524181126387,,
DTLZ4,6,7,100,"[1.40540742e-65 4.47565093e-01 4.47565093e-01 4.47565093e-01
 4.47565093e-01 4.47565093e-01]",0.3806701848950168,0.40496530315284035,,
DTLZ1,7,1,100,"[ 0.          0.          0.          0.          0.          0.
 61.87556521]",0.6094680503963603,0.5746308806501067,,
DTLZ1,7,2,100,"[0.         0.         0.         0.         0.         5.20494113
 7.8074117 ]",0.7340896780064388,0.712426674441072,,
DTLZ1,7,3,100,"[ 0.          0.          0.          0.          0.         10.48721146
  0.        ]",0.5685991729390436,0.5689374378784834,,
DTLZ1,7,4,100,"[0.         0.         0.         0.         0.         0.44303346
 0.6645502 ]",0.6657339512527966,0.8065505308276443,,
DTLZ1,7,5,100,"[0.         0.         0.         0.         0.09212283 0.36849131
 0.        ]",0.6299600007309907,0.6316204781720277,,
