problem,num_obj,iteration,num_gens,reference_point,iRVEA_R_IGD,iNSGAIII_R_IGD,iRVEA_R_HV,iNSGAIII_R_HV
DTLZ1,3,1,100,[0.         1.19513994 4.78055975],0.5637973231960891,0.5601650905258158,8.391043266638372,8.6408889537368
DTLZ1,3,2,100,[0.41219698 0.         1.64878791],0.5571415717853802,0.5598692540305673,8.759035213926115,8.584295385362065
DTLZ1,3,3,100,[0.         0.51506788 0.        ],0.5519254637503798,0.5519074629915939,8.076128541212602,8.060981972566132
DTLZ1,3,4,100,[0.51120423 0.         0.        ],0.5518523133945739,0.5519108428111077,8.08018304152179,8.059144856180772
DTLZ1,3,5,100,[0.08875746 0.         0.35502983],0.5677456515978888,0.5677521544032801,8.25531175760473,8.204135527035138
DTLZ1,3,6,100,[0.0873582 0.        0.3494328],0.567178042426438,0.5672900953228462,8.212204972902123,8.228401965011441
DTLZ1,3,7,100,[0.08730013 0.         0.34920051],0.5669090134241609,0.5672326754889708,8.21427532137584,8.231997651248541
DTLZ2,3,1,100,[5.74716222e-17 0.00000000e+00 1.00050550e+00],0.00875188118612176,0.007095705564578416,8.079694621425748,8.060162592798546
DTLZ2,3,2,100,[2.20630527e-18 1.00096141e+00 0.00000000e+00],0.008820318491935333,0.00685026553821038,8.079845215122848,8.05919636705986
DTLZ2,3,3,100,[1.00012653 0.         0.        ],0.00877479610396841,0.0062559676289375326,8.080268691282651,8.05959497724101
DTLZ2,3,4,100,[0.24256257 0.         0.97025027],0.1355524764342487,0.06881041549887652,7.6470322064551315,8.311712303645583
DTLZ2,3,5,100,[0.55476676 0.         0.83215014],0.28792289694946205,0.009740874124812834,6.149108779093576,8.63610744463011
DTLZ2,3,6,100,[0.55473302 0.         0.83209953],0.28792289694946205,0.009953317930595262,6.149108779093576,8.641383048993147
DTLZ2,3,7,100,[0.55471641 0.         0.83207461],0.1447455662259316,0.010037362788479401,7.068646263365431,8.637193668795101
DTLZ3,3,1,100,[6.98418651 6.98418651 3.49209326],0.04864553403518688,0.008589463449951202,8.966577792150211,9.251265931463866
DTLZ3,3,2,100,[5.47271862e-32 3.03012012e+00 7.57530030e-01],0.05221716882068107,0.05510717587242587,8.712691724463088,8.411249280178366
DTLZ3,3,3,100,[5.47271862e-32 2.01551577e+00 0.00000000e+00],0.009343074448450008,0.006410971019557367,8.075990723381539,8.063090954414484
DTLZ3,3,4,100,[5.47271862e-32 2.54685511e-01 1.01874204e+00],0.0659175164266851,0.05956559696977925,8.312151961872694,8.325680251053567
DTLZ3,3,5,100,[5.47271862e-32 1.00673594e+00 0.00000000e+00],0.012506082445781639,0.007153308798314032,8.023958290466199,8.031155887235697
DTLZ3,3,6,100,[5.47271862e-32 1.00616124e+00 0.00000000e+00],0.012800294645382373,0.007157879541209954,8.02407663718335,8.031215006527422
DTLZ3,3,7,100,[5.47271862e-32 1.00377260e+00 0.00000000e+00],0.012466070481217326,0.00770603599032932,8.024029422794985,8.030518156881625
DTLZ4,3,1,100,[4.91263811e-17 1.00217796e+00 0.00000000e+00],0.023157736852730752,0.0070264777361574715,7.947403162385063,8.059475195761589
DTLZ4,3,2,100,[1.00064542 0.         0.        ],0.023328104649916664,0.006805854771608392,7.94624933534016,8.058771041266429
DTLZ4,3,3,100,[0.90649484 0.30216495 0.30216495],0.03169777828298156,0.04077962466670035,8.777943023167378,8.651118686958986
DTLZ4,3,4,100,[2.77630264e-18 0.00000000e+00 1.00012804e+00],0.008961725233912046,0.007166999629614365,8.079801559773864,8.060586437955727
DTLZ4,3,5,100,[0.90468225 0.30156075 0.30156075],0.03282812851458954,0.025418183015852046,8.564205425829263,8.639720832650248
DTLZ4,3,6,100,[0.90464006 0.30154669 0.30154669],0.03463503926061504,0.027106272137076802,8.560805903396274,8.6569078631104
DTLZ4,3,7,100,[0.90461127 0.30153709 0.30153709],0.03322174738099851,0.027713382169949806,8.565793599756779,8.649903494324455
DTLZ1,4,1,100,[0.         0.         7.80293391 5.20195594],0.7681121795216888,0.7840459759835179,,
DTLZ1,4,2,100,[0.         0.         0.93207026 1.39810539],0.6354178607186741,0.6459200790754698,,
DTLZ1,4,3,100,[0.         0.         0.         1.03564876],0.5587943282077179,0.558726055492678,,
DTLZ1,4,4,100,[0.         0.         0.26687356 0.40031033],0.6384726174277076,0.6377438779142385,,
DTLZ1,4,5,100,[0.        0.        0.        0.4206649],0.5600232716472882,0.5595004052658581,,
DTLZ1,4,6,100,[0.         0.         0.         0.41981087],0.5600612171166738,0.5595039822850117,,
