problem,num_obj,iteration,num_gens,reference_point,iRVEA_R_IGD,iNSGAIII_R_IGD,iRVEA_R_HV,iNSGAIII_R_HV
DTLZ1,3,1,50,[ 0.          7.94514542 31.7805817 ],0.6097876212220609,0.5607242028409566,7.798610656907155,8.452175244965561
DTLZ1,3,2,50,[1.44196521 0.         0.96131014],0.7556543654652946,0.7504468770129452,8.608939283208118,8.69438088088767
DTLZ1,3,3,50,[0.       0.       0.568896],0.7854537388244304,0.5518218718672451,6.586738217065278,8.058427854098982
DTLZ1,3,4,50,[0.         0.54554483 0.        ],0.6352870206725836,0.5518422551489213,7.252828106070799,8.059976448905752
DTLZ1,3,5,50,[0.         0.         0.44807101],0.5994342561052468,0.5530687442419783,7.687676120431527,8.01989854073664
DTLZ1,3,6,50,[0.         0.         0.44807101],0.5530639291356515,0.5530744065115382,8.023852898608688,8.031271628161544
DTLZ1,3,7,50,[0.         0.         0.42127108],0.5530275083056576,0.5530972868665694,8.03074873386946,8.031333689251834
DTLZ2,3,1,50,[4.92075934e-18 0.00000000e+00 1.00378693e+00],0.010703298595550534,0.00646234971522875,8.064849519485847,8.059916239061293
DTLZ2,3,2,50,[8.88661250e-19 9.76449782e-01 2.44112446e-01],0.06615801897821302,0.06848574595679272,8.299176175000252,8.319013054734926
DTLZ2,3,3,50,[8.88661250e-19 1.00070999e+00 0.00000000e+00],0.00882627059429039,0.006541092418757565,8.080133058680522,8.059715921768309
DTLZ2,3,4,50,[0.30260731 0.30260731 0.90782194],0.23513844755673066,0.01805227045024946,6.908220856072566,9.06452334457579
DTLZ2,3,5,50,[3.75038819e-33 9.70353105e-01 2.42588276e-01],0.06884244672119112,0.057263876396740326,8.180295901845447,8.345084669271255
DTLZ2,3,6,50,[3.75038819e-33 9.70353105e-01 2.42588276e-01],0.06505312013915221,0.0712276132441272,8.219284246566756,8.223994225790987
DTLZ2,3,7,50,[3.75038819e-33 9.70233577e-01 2.42558394e-01],0.0656126176343,0.06300789815796111,8.215384660979797,8.255918480569903
DTLZ3,3,1,50,[3.78009050e-31 2.36661758e+01 3.54992637e+01],0.01317486843247891,0.03710690688619947,8.83567323094995,8.378663109084671
DTLZ3,3,2,50,[ 8.49251918 12.73877878  0.        ],0.025078167912640767,0.008017727863587482,8.76841104633507,8.282594779697959
DTLZ3,3,3,50,[2.75825556e-32 3.34537398e+00 2.23024932e+00],0.009171408525023473,0.021252411864844205,8.745903678250286,8.9902370766472
DTLZ3,3,4,50,[2.75825556e-32 2.12093182e+00 0.00000000e+00],0.007175965136991185,0.006232803066851124,8.077587358731527,8.059833818630386
DTLZ3,3,5,50,[2.75825556e-32 1.71329022e+00 1.14219348e+00],0.02199326492218826,0.01368468788480133,8.497929361183267,8.638835330257308
DTLZ3,3,6,50,[2.75825556e-32 1.70042380e+00 1.13361587e+00],0.0061464984255223875,0.010407685266653054,8.64589249276513,8.625762436253849
