problem,num_obj,iteration,num_gens,reference_point,iRVEA_R_IGD,iNSGAIII_R_IGD,iRVEA_R_HV,iNSGAIII_R_HV
DTLZ1,3,1,50,[ 0.          0.         20.31743149],0.5811729507187299,0.5531259505234635,7.861354673679644,8.032028221388225
DTLZ1,3,2,50,[0.         5.43356894 0.        ],0.5772686636796807,0.556813113602082,7.902321073289534,8.003619679341575
DTLZ1,3,3,50,[1.56927872 0.         0.39231968],0.7021088911387644,0.6774712680701936,8.193674914997425,8.424222524864268
DTLZ1,3,4,50,[0.         1.63448493 0.        ],0.5518725954931866,0.5524217677622307,8.075060570760723,8.043203339843267
DTLZ1,3,5,50,[1.07693671 0.         0.26923418],0.712287116309228,0.6929293835855915,7.870813207066635,8.41440982476696
DTLZ1,3,6,50,[0.75222124 0.         0.18805531],0.6907223169773679,0.6894426977640619,8.215068052055846,8.21588897823857
DTLZ1,3,7,50,[0.35535972 0.         0.08883993],0.6889875771371724,0.6899615500342423,8.236975706883495,8.210811427985618
DTLZ2,3,1,50,[4.73240844e-17 1.01836759e+00 0.00000000e+00],0.0081981922362969,0.007567699019900743,8.077465264735762,8.057866348830405
DTLZ2,3,2,50,[2.13598929e-17 2.48537231e-01 9.94148923e-01],0.0648780488922254,0.06997933795517265,8.304330787664881,8.30722353269688
DTLZ2,3,3,50,[0.98130485 0.24532621 0.        ],0.06560501192697926,0.07020006402001303,8.328906098534157,8.303042985779124
DTLZ2,3,4,50,[0.24353523 0.         0.97414093],0.06504319751710401,0.06887053478949084,8.31334797701291,8.31365193613416
DTLZ2,3,5,50,[2.66278857e-19 2.42609679e-01 9.70438715e-01],0.06500985489217745,0.06892932663658571,8.216558457287727,8.331970264174874
DTLZ2,3,6,50,[2.66278857e-19 2.42561067e-01 9.70244269e-01],0.06504497115361628,0.09159274750841281,8.220867575924824,8.108736219444864
DTLZ2,3,7,50,[3.74949947e-33 2.42552685e-01 9.70210739e-01],0.06551914976353312,0.06946703844687242,8.213556253117865,8.231576624570925
DTLZ3,3,1,50,[33.85026923 33.85026923 16.92513461],0.022278940238717133,0.4132420108216316,9.250517311071464,5.896939164829515
DTLZ3,3,2,50,[4.72060762e-32 1.12941293e+01 7.52941954e+00],0.007595745757938972,0.027683109707034432,8.980188069774666,8.663723236096502
DTLZ3,3,3,50,[1.94025280e-32 2.41548301e+00 3.62322452e+00],0.007175441127828319,0.13663771203464695,8.82641354702114,7.334108113115621
DTLZ3,3,4,50,[4.06515995e-33 5.79021183e-01 8.68531774e-01],0.00498321030499758,0.015212987139017939,8.791833870197781,8.653266004340386
DTLZ3,3,5,50,[0.85927175 0.         0.57284783],0.008874237610665671,0.010924831005869193,8.632347468174032,8.625547401353224
DTLZ3,3,6,50,[0.83868505 0.         0.55912337],0.010573256461815152,0.010563891896944896,8.591135582286887,8.616100718179148
DTLZ3,3,7,50,[0.83814908 0.         0.55876605],0.005931165548257959,0.009948138775436209,8.59737180546616,8.634095859626381
DTLZ4,3,1,50,[3.76909117e-33 9.76999049e-01 2.44249762e-01],0.06374226163886976,0.06394647929865913,8.31950596152879,8.30709738237853
DTLZ4,3,2,50,[1.00203929 0.         0.        ],0.008796148411173009,0.007087883599765155,8.078973923663316,8.060891745893706
DTLZ4,3,3,50,[3.76909117e-33 1.00050391e+00 0.00000000e+00],0.00893030413917784,0.007354689462632614,8.080931279974232,8.060523162530687
DTLZ4,3,4,50,[3.75871647e-33 0.00000000e+00 1.00016890e+00],0.007771786867372796,0.0074099657412094585,8.082510158997541,8.062807338438185
DTLZ4,3,5,50,[3.75442332e-33 9.70347117e-01 2.42586779e-01],0.05898531126192285,0.06721294942138938,8.286464566964812,8.240974746165993
DTLZ4,3,6,50,[3.75442332e-33 9.70239515e-01 2.42559879e-01],0.06510426406909532,0.06787269230298638,8.217563503091498,8.228713810836316
DTLZ4,3,7,50,[3.75033598e-33 9.70239515e-01 2.42559879e-01],0.06542167939224883,0.07052932527355954,8.216898023199185,8.231608044623501
DTLZ1,4,1,50,[ 0.          0.         47.33527675 31.55685117],0.75175699015949,1.0248447911580276,,
DTLZ1,4,2,50,[ 0.          0.          0.         19.05661754],0.5819443503808863,0.5611280115613824,,
DTLZ1,4,3,50,[0.         0.         2.0494095  0.51235238],0.6992257372151429,0.7019405499081406,,
DTLZ1,4,4,50,[0.         0.         0.55083434 0.8262515 ],0.6366306786387284,0.6798720373382645,,
DTLZ1,4,5,50,[0.         0.         0.39828985 0.09957246],0.7085601993428723,0.7120235140035827,,
DTLZ1,4,6,50,[0.         0.         0.34055967 0.08513992],0.7082269149042536,0.7083231456501202,,
DTLZ1,4,7,50,[0.         0.         0.34055967 0.08513992],0.7086121365422878,0.7071773083802471,,
DTLZ2,4,1,50,[4.33902508e-17 0.00000000e+00 0.00000000e+00 1.01016292e+00],0.023800184938026988,0.008744148410787052,,
DTLZ2,4,2,50,[2.72486787e-19 0.00000000e+00 5.60076213e-01 8.40114320e-01],0.03399444943517384,0.018758212299316197,,
DTLZ2,4,3,50,[1.72085210e-33 0.00000000e+00 8.44747388e-01 5.63164926e-01],0.03264571634300415,0.01831930677308026,,
DTLZ2,4,4,50,[1.72085210e-33 0.00000000e+00 9.88255311e-01 2.47063828e-01],0.08421826473394135,0.09186339214490646,,
DTLZ2,4,5,50,[1.72085210e-33 0.00000000e+00 8.33039930e-01 5.55359954e-01],0.02967751507744006,0.01828349509166412,,
DTLZ2,4,6,50,[1.72085210e-33 0.00000000e+00 8.32683926e-01 5.55122617e-01],0.03200566899190201,0.017705724125352918,,
DTLZ2,4,7,50,[1.72085210e-33 0.00000000e+00 8.32521648e-01 5.55014432e-01],0.0314058342521623,0.019173945170536222,,
DTLZ3,4,1,50,[3.29596524e-47 1.17632981e+01 1.17632981e+01 3.52898942e+01],0.04257857739678775,0.23702748822483874,,
DTLZ3,4,2,50,[6.50573263e-48 0.00000000e+00 1.61326803e+01 1.07551202e+01],0.04926906199898405,0.006033787627682053,,
DTLZ3,4,3,50,[4.00588662 0.         0.         2.67059108],0.048868163817214164,0.032045819373649406,,
DTLZ3,4,4,50,[8.41507859e-49 0.00000000e+00 1.99840885e+00 4.99602213e-01],0.08442614520096281,0.047607471038668255,,
DTLZ3,4,5,50,[1.03586798 0.         0.         0.        ],0.032649809927268646,0.014882841538906807,,
DTLZ3,4,6,50,[1.01069452 0.         0.         0.        ],0.027738796425806178,0.01258226777618241,,
DTLZ3,4,7,50,[1.00378272 0.         0.         0.        ],0.024704592137063656,0.015391419378300731,,
DTLZ4,4,1,50,[3.23530443e-17 0.00000000e+00 1.02029728e+00 0.00000000e+00],0.01145029823509498,0.004227536329259282,,
DTLZ4,4,2,50,[3.04080783e-20 0.00000000e+00 8.36393817e-01 5.57595878e-01],0.03173407577230438,0.017680142691891578,,
DTLZ4,4,3,50,[3.04080783e-20 3.06498711e-01 9.19496134e-01 3.06498711e-01],0.06319215570215853,0.05348148820896869,,
DTLZ4,4,4,50,[3.04080783e-20 6.79994464e-01 6.79994464e-01 3.39997232e-01],0.03862499851388689,0.03753905856319887,,
DTLZ4,4,5,50,[3.75427194e-33 3.01884996e-01 9.05654988e-01 3.01884996e-01],0.056118665431856264,0.05504122420434535,,
DTLZ4,4,6,50,[3.75427194e-33 3.01810314e-01 9.05430942e-01 3.01810314e-01],0.06513283194833536,0.052897783001075345,,
