problem,num_obj,phase,iRVEA_R_IGD,iNSGAIII_R_IGD,iRVEA_R_HV,iNSGAIII_R_HV
DTLZ2,4,learning,0.3382848286831547,0.2835626623765331,,
DTLZ2,4,decision,0.2580980224185242,0.27891532924548423,,
DTLZ2,5,learning,1.0651660534235536,0.2475979170835249,,
DTLZ2,5,decision,0.5975981160499035,0.09811097843400654,,
DTLZ2,6,learning,0.5770621757358294,0.4961420484567906,,
DTLZ2,6,decision,0.2691247812253411,0.37480930301711396,,
DTLZ2,7,learning,0.5367076422976045,0.5297034377979049,,
DTLZ2,7,decision,4.847711861361306,1.3358848115683053,,
DTLZ2,8,learning,0.799257407564532,3.5115761720803143,,
DTLZ2,8,decision,1.697751946559378,1.1191175987690898,,
DTLZ2,9,learning,2.186673537483377,0.770756319809125,,
DTLZ2,9,decision,0.5687091448829196,0.4643524536959941,,
DTLZ3,3,learning,0.2723956612358678,0.19975013036550707,33.84940992582885,34.14402811178037
DTLZ3,3,decision,0.08088222866050755,0.08441885243761994,26.199443916726253,26.0131532283794
DTLZ3,4,learning,0.7639491240035079,0.6333617174392879,,
DTLZ3,4,decision,0.10289847972604588,0.06087877597010472,,
DTLZ3,5,learning,0.38864526478580086,0.6653888059552935,,
DTLZ3,5,decision,0.1248129475912628,0.13812575930511556,,
DTLZ3,6,learning,1.7103437729349538,1.1292768974740244,,
DTLZ3,6,decision,0.12825908909776906,0.18377188726825944,,
DTLZ3,7,learning,1.4472369129980551,0.8894663857798506,,
DTLZ3,7,decision,0.3128614285274487,0.9086835705695446,,
DTLZ3,8,learning,0.4802102174412033,1.4846858196481396,,
DTLZ3,8,decision,0.29030561253894716,0.9489596232927553,,
DTLZ3,9,learning,0.5168552996202386,1.0259816069632202,,
DTLZ3,9,decision,0.20804552770069829,1.5064129405372895,,
DTLZ4,3,learning,0.1215457108706332,0.08082370369299773,33.735497639587386,34.09191531530072
DTLZ4,3,decision,0.09330049735789733,0.060157462294590375,26.62022713601137,26.843285967019877
DTLZ4,4,learning,2.1461583543491627,0.0789153634431232,,
DTLZ4,4,decision,0.212335235564735,0.1175209202729626,,
DTLZ4,5,learning,0.6823047849009354,0.7051441836863374,,
DTLZ4,5,decision,0.9550184934077588,0.9535043120478879,,
DTLZ4,6,learning,0.642134387112269,0.6063807447326528,,
DTLZ4,6,decision,0.9653808515630297,0.9738879209089616,,
DTLZ4,7,learning,1.1229483312881203,0.6371467228099739,,
DTLZ4,7,decision,0.13737821400551276,0.11096183422805875,,
DTLZ4,8,learning,0.5480030789695107,0.369857132374924,,
DTLZ4,8,decision,0.42863595607421334,0.29719594358181084,,
DTLZ4,9,learning,0.9969249768342605,0.8722480616346836,,
DTLZ4,9,decision,1.2967144372843897,1.0826704246699792,,
DTLZ1,3,learning,2.6687171090910833,2.693301414753377,33.62451915669677,32.66596031547654
DTLZ1,3,decision,1.6590592411981435,1.6590303226542673,24.068234243155857,24.092522207768155
DTLZ1,4,learning,2.4568965386317085,2.5024854724113412,,
DTLZ1,4,decision,1.6823482725237857,1.6796618042087275,,
DTLZ1,5,learning,2.7078340139415937,2.439668609249381,,
DTLZ1,5,decision,1.9738668165185078,2.294525742462066,,
DTLZ1,6,learning,2.804079298142687,2.7731180000870768,,
DTLZ1,6,decision,2.097665000285844,2.4010671209330905,,
DTLZ1,7,learning,3.987384619285383,2.701943220574712,,
DTLZ1,7,decision,1.91565182210732,2.415126229813537,,
DTLZ1,8,learning,3.0664618766994383,3.178523526342824,,
DTLZ1,8,decision,2.5921328195706694,3.481683382817091,,
DTLZ1,9,learning,3.0316924918279593,2.666475475343332,,
DTLZ1,9,decision,2.1955464454350087,3.026882092621711,,
DTLZ2,3,learning,0.057471138724897224,0.03457021834124349,32.763627946821664,33.13568735885807
DTLZ2,3,decision,0.12673750333518202,0.055322559890543174,26.321181756609022,26.71078174739445
DTLZ2,4,learning,0.17561919525065733,0.1787799230845229,,
DTLZ2,4,decision,0.1766487232238314,0.15382567358197752,,
DTLZ2,5,learning,0.1410628707092071,0.09943542878993797,,
DTLZ2,5,decision,0.10888908858238383,0.11477725043925818,,
DTLZ2,6,learning,0.42216212270952647,0.3647391272055827,,
DTLZ2,6,decision,0.228504573208424,0.18856395034633444,,
DTLZ2,7,learning,0.47438685304546585,0.35432182601232126,,
DTLZ2,7,decision,0.42658372755456503,0.25351843292512966,,
DTLZ2,8,learning,0.41875673990192974,0.3583463236191663,,
DTLZ2,8,decision,0.14204581643432515,0.1254876209465641,,
DTLZ2,9,learning,2.22263858700994,0.4013242721854384,,
DTLZ2,9,decision,1.5064129405372082,0.12901973946525586,,
DTLZ3,3,learning,0.15570026969093329,0.32531024528203245,33.83816326827972,32.70963170143633
DTLZ3,3,decision,0.06866295407611227,0.0446151459995853,24.065212081884518,24.08276796145611
DTLZ3,4,learning,0.14950259838059252,0.9607325625177509,,
DTLZ3,4,decision,0.2791371299071334,0.2544331273655903,,
DTLZ3,5,learning,0.2844673819451767,0.6928374086016441,,
DTLZ3,5,decision,0.18332984123926999,0.1371440857523385,,
DTLZ3,6,learning,0.5922792120447365,1.703259460041508,,
DTLZ3,6,decision,0.209025106500096,1.2748294206041562,,
DTLZ3,7,learning,1.0102164465671561,0.4869387569292729,,
DTLZ3,7,decision,0.4614090137215594,0.2805325155275996,,
DTLZ3,8,learning,0.4934591647975156,0.5245357742782045,,
DTLZ3,8,decision,0.37068063544495244,0.9527484389177159,,
DTLZ3,9,learning,0.6199476802537331,0.8620298435236319,,
DTLZ3,9,decision,0.3211603056604717,0.6082376548312305,,
DTLZ4,3,learning,0.08934822782170655,0.03784405650879073,34.10681220525051,34.11208359504231
DTLZ4,3,decision,0.11454651444204189,0.08953389413736691,26.425132420490826,26.569650443672217
DTLZ4,4,learning,0.125125017769528,0.1174497419056095,,
DTLZ4,4,decision,0.10519486219936869,0.11658281984362572,,
DTLZ4,5,learning,0.3901366892374025,0.36649366578137943,,
DTLZ4,5,decision,0.9330098573515457,0.980904337784293,,
DTLZ4,6,learning,0.6308986279391705,0.5118200251510472,,
DTLZ4,6,decision,0.9247604611512575,0.9951271410191759,,
DTLZ4,7,learning,0.9060433212121457,0.9441618758083071,,
DTLZ4,7,decision,1.1741290642350206,1.0479710644332974,,
DTLZ4,8,learning,1.146404251639067,1.0915343830447328,,
DTLZ4,8,decision,1.389422327835415,1.321497762692178,,
DTLZ4,9,learning,0.6938003362078593,0.659936979174967,,
DTLZ4,9,decision,0.5355704358452915,0.3209778459181176,,
DTLZ1,3,learning,2.6044108559886507,2.4119519218419874,31.738852638011643,32.506488848061835
DTLZ1,3,decision,1.6594166661013388,1.6587748641968547,24.066348757515314,24.091278743505065
DTLZ1,4,learning,2.4985460751167587,2.5084901911587565,,
DTLZ1,4,decision,2.12579298618399,2.1215322416550273,,
DTLZ1,5,learning,2.6474557867248683,2.492393948835811,,
DTLZ1,5,decision,2.386815155080765,2.465661276978701,,
DTLZ1,6,learning,2.684182628296598,2.7060896076725265,,
DTLZ1,6,decision,1.9298823907624758,2.4015395151938925,,
DTLZ1,7,learning,3.194083506945578,2.586231566331052,,
DTLZ1,7,decision,2.8659803611455588,2.8090238246397035,,
DTLZ1,8,learning,2.9839130986257394,2.9357519887096992,,
DTLZ1,8,decision,2.4776340655283757,2.8463577415778123,,
DTLZ1,9,learning,2.8668477427165264,2.7963568065383546,,
DTLZ1,9,decision,2.1590101363346523,2.915705361959362,,
DTLZ2,3,learning,0.029672590913240884,0.03193257420982755,33.73004948430742,33.609946656395984
DTLZ2,3,decision,0.017992929694254076,0.03128036179891741,25.869701812609875,25.884729464369336
DTLZ2,4,learning,0.20302543348726332,0.18395104821606187,,
DTLZ2,4,decision,0.1897604630360604,0.15945252041356997,,
DTLZ2,5,learning,0.1650634155312485,0.21625525442918658,,
DTLZ2,5,decision,0.09646203399089953,0.08135669562281707,,
DTLZ2,6,learning,0.442606138652351,0.3982249468688357,,
DTLZ2,6,decision,0.4354699937522649,0.35377231578698526,,
DTLZ2,7,learning,0.8024850814520241,0.336530960895169,,
DTLZ2,7,decision,4.847709481761288,1.3090603091490178,,
DTLZ2,8,learning,0.4674274727222173,0.49141117012199287,,
DTLZ2,8,decision,0.4371949687043549,0.44043553722199014,,
DTLZ2,9,learning,0.6075797453640917,0.6353403176707757,,
DTLZ2,9,decision,0.4480210727596907,0.4689822578108023,,
DTLZ3,3,learning,0.07343590049211003,0.09280295735795412,34.99853829243388,34.59395344765484
DTLZ3,3,decision,0.044022532791861135,0.018453917010696128,25.794119488077186,25.948679373733444
DTLZ3,4,learning,0.774081726355558,0.2720712381568984,,
DTLZ3,4,decision,0.13762257521782403,0.22289615248372055,,
DTLZ3,5,learning,0.39147982671207365,0.3821005859708345,,
DTLZ3,5,decision,0.26131143809603874,0.2589814213075725,,
DTLZ3,6,learning,0.4132465462644844,0.9775846929245349,,
DTLZ3,6,decision,0.27603364026066823,1.3330564767700497,,
DTLZ3,7,learning,0.4578818441896353,1.1965033327397552,,
DTLZ3,7,decision,0.17067303309521537,0.21485760482032057,,
DTLZ3,8,learning,0.7783928548680676,0.5981093060911892,,
DTLZ3,8,decision,0.18069969732124808,0.8947495497197653,,
DTLZ3,9,learning,1.724649161968995,1.9432670374928875,,
DTLZ3,9,decision,1.1835047681155992,2.636268275480384,,
DTLZ4,3,learning,0.0925032976103525,0.04245234943703129,34.76062090426148,34.64973625861049
DTLZ4,3,decision,0.15568710314884426,0.05477395230041297,26.097060338005804,26.70804470424786
DTLZ4,4,learning,0.5539257048663361,0.47728009675978694,,
DTLZ4,4,decision,1.1052349006431372,0.9987923120946725,,
DTLZ4,5,learning,0.16583465088695465,0.19168097540878445,,
DTLZ4,5,decision,0.11227881488865561,0.12305232589333091,,
DTLZ4,6,learning,0.5817547698157264,0.6297219925004247,,
DTLZ4,6,decision,0.9490326351378173,1.076287971050377,,
DTLZ4,7,learning,4.3907884593579976,0.6628446538461721,,
DTLZ4,7,decision,0.4130362739331225,0.31542896907243817,,
DTLZ4,8,learning,1.1377232020775394,0.5855461951059983,,
DTLZ4,8,decision,0.14347081477338053,0.23083480821039512,,
DTLZ4,9,learning,0.856537688978479,0.6261976485416458,,
DTLZ4,9,decision,1.1423775388549353,1.061229946594941,,
DTLZ1,3,learning,2.412423101030362,2.3398320999579703,32.03241123272733,32.503073765437335
DTLZ1,3,decision,2.091997010423768,2.072333631383896,24.322856966005975,24.84111023099115
DTLZ1,4,learning,2.669557756394248,2.9677853899658153,,
DTLZ1,4,decision,2.1253992507894135,2.12752396803395,,
DTLZ1,5,learning,2.6451937829227683,2.464435589987039,,
DTLZ1,5,decision,1.6953972199713538,1.6932614780239073,,
DTLZ1,6,learning,3.2886676240184474,2.4389379223631598,,
DTLZ1,6,decision,2.2360451993521795,2.182266570001134,,
DTLZ1,7,learning,3.4741688150878787,2.666752618413526,,
DTLZ1,7,decision,2.284811538245722,2.3047443871068882,,
DTLZ1,8,learning,2.9066178294413905,2.7817059185733264,,
DTLZ1,8,decision,2.357266138351192,3.1142988271727696,,
DTLZ1,9,learning,3.121898424692391,3.138047768517686,,
DTLZ1,9,decision,2.7973899836611325,3.0444883238251137,,
DTLZ2,3,learning,0.20372445057260558,0.21661763578457727,33.02405012794771,32.98178480344057
DTLZ2,3,decision,0.19557397580932684,0.22998911259187094,24.650982286330418,24.672283108190662
DTLZ2,4,learning,0.17465861545014633,0.13768505962808997,,
DTLZ2,4,decision,0.09308901832150437,0.055163164387553254,,
DTLZ2,5,learning,0.17000420756247525,0.1507706955064574,,
DTLZ2,5,decision,0.13939976430426784,0.09869411503825837,,
DTLZ2,6,learning,0.28122737112232,0.21841060524642955,,
DTLZ2,6,decision,0.27139206675379157,0.22792154422816246,,
DTLZ2,7,learning,0.5811806955064884,0.1569553528842264,,
DTLZ2,7,decision,4.847688385238996,1.2923048466185023,,
DTLZ2,8,learning,0.33095097778346416,0.26369412647876767,,
DTLZ2,8,decision,0.14193928532401856,0.12407912344221296,,
DTLZ2,9,learning,0.7828661080894418,0.2539038585729725,,
DTLZ2,9,decision,5.385222470694673,1.182716251835447,,
DTLZ3,3,learning,0.042033337429482,0.592775819702331,35.848952798065056,30.548036518382027
DTLZ3,3,decision,0.02537865962073878,0.0314368616782503,25.82085485592708,25.875743979158752
DTLZ3,4,learning,0.22514194841394877,0.32271456626483846,,
DTLZ3,4,decision,0.0850931984901385,0.04285652869338995,,
DTLZ3,5,learning,1.3656495932395107,1.1373864171901829,,
DTLZ3,5,decision,0.1375568608270551,0.06586168427775614,,
DTLZ3,6,learning,1.2656929561399541,0.4908938410830335,,
DTLZ3,6,decision,0.44023527278016567,0.5247447315818019,,
DTLZ3,7,learning,1.9745733257216322,0.6805486392081834,,
DTLZ3,7,decision,0.35951835514235136,0.9086835705695446,,
DTLZ3,8,learning,0.5623349003728018,0.7107424476711568,,
DTLZ3,8,decision,0.44064894954221184,0.4450092782278826,,
DTLZ3,9,learning,0.5052011510126377,0.4379781366308603,,
DTLZ3,9,decision,0.4672157941383769,0.5687091449002872,,
DTLZ4,3,learning,0.08924050105659341,0.08579901810226635,32.56192132416388,32.491319629241104
DTLZ4,3,decision,0.189511254723267,0.2056149669979353,24.720926093255493,24.701296601625806
DTLZ4,4,learning,0.14500152822344475,0.1129282257933184,,
DTLZ4,4,decision,0.1842820286755414,0.16525934919553417,,
DTLZ4,5,learning,0.727204987933717,0.7904615638578723,,
DTLZ4,5,decision,0.9419535599026401,1.004023913476427,,
DTLZ4,6,learning,0.30695077698380235,0.23337369080581005,,
DTLZ4,6,decision,0.30207669179870356,0.18709473807925556,,
DTLZ4,7,learning,1.3543130378992563,1.2640417848480987,,
DTLZ4,7,decision,0.9731028766880354,1.1846505667351879,,
DTLZ4,8,learning,0.7474316403395795,0.5976201520114242,,
DTLZ4,8,decision,1.2861330101020507,1.0862257791499355,,
DTLZ4,9,learning,1.362246259019767,1.169813772383998,,
DTLZ4,9,decision,0.49941534650196195,0.3164875269698477,,
DTLZ1,3,learning,2.3540899198526724,2.3658377198535714,33.729534545885684,33.550293878477575
DTLZ1,3,decision,1.658966143866588,1.6589447780800386,24.06909131645101,24.081322114481083
DTLZ1,4,learning,2.6024150519715525,2.5081942861657396,,
DTLZ1,4,decision,2.1277633000486817,2.1183683064694456,,
DTLZ1,5,learning,2.6656365004675227,2.4042348881667586,,
DTLZ1,5,decision,1.9588342102371232,2.4681697192521854,,
DTLZ1,6,learning,2.829073455158395,2.5736002239174605,,
DTLZ1,6,decision,1.8227690642436205,1.885392809255408,,
DTLZ1,7,learning,4.052914517209025,3.0372260288583437,,
DTLZ1,7,decision,2.7521052784684654,3.134046053997798,,
DTLZ1,8,learning,2.9614745511547933,2.5761546791195213,,
DTLZ1,8,decision,2.4422749176342693,2.829807023711528,,
DTLZ1,9,learning,2.8685314238738955,2.6619025135242484,,
DTLZ1,9,decision,2.180575862265044,2.8226826185687184,,
DTLZ2,3,learning,0.3489583733426654,0.03877570224460676,30.437592967013387,33.2085376221156
DTLZ2,3,decision,1.7997544967181813,0.12257181283527281,13.888888888888896,26.446733661054438
DTLZ2,4,learning,0.14785464497538026,0.15678065264018864,,
DTLZ2,4,decision,0.19609822533494664,0.18192204775666065,,
DTLZ2,5,learning,0.18687432852842445,0.14330098401751526,,
DTLZ2,5,decision,0.09653093424617101,0.08254069303555789,,
DTLZ2,6,learning,1.2867680343791792,1.0795775052635366,,
DTLZ2,6,decision,1.2491466877256183,1.1210555945320195,,
DTLZ2,7,learning,0.4428185271621843,0.268608691632622,,
DTLZ2,7,decision,0.13410321280469503,0.1199972887133445,,
DTLZ2,8,learning,0.904945574760808,0.39785716379911784,,
DTLZ2,8,decision,2.8703860800347605,0.31899981558749907,,
DTLZ2,9,learning,0.6026427793015154,0.3074841185792976,,
DTLZ2,9,decision,0.14409696926327345,0.1324341175968814,,
DTLZ3,3,learning,0.09172833334902829,0.25168763425532903,35.015893047789845,32.92537515176196
DTLZ3,3,decision,0.08880540283199947,0.07501449421381395,26.686733298055977,26.81351626720864
DTLZ3,4,learning,0.3640046342310265,0.44903387582504967,,
DTLZ3,4,decision,0.06893777407971387,0.06105040273882246,,
DTLZ3,5,learning,0.3060391131824757,0.6454619857288627,,
DTLZ3,5,decision,0.13488979643137078,0.1401915123390788,,
DTLZ3,6,learning,0.35894655111769025,0.5770310459598917,,
DTLZ3,6,decision,0.38149621006223866,0.29648431292316774,,
DTLZ3,7,learning,1.2010950677094214,0.6337838031651049,,
DTLZ3,7,decision,0.4849902423226847,1.4989953218816388,,
DTLZ3,8,learning,1.2215328496644904,1.8041030793737405,,
DTLZ3,8,decision,0.5066673726180384,0.5564431352761815,,
DTLZ3,9,learning,0.37600374166612704,1.059322367732865,,
DTLZ3,9,decision,0.23110744511319917,0.324798191464865,,
DTLZ4,3,learning,0.14276171013818797,0.0809894660015352,33.22645074073177,34.072654090921034
DTLZ4,3,decision,0.021386369647021335,0.02982347053626616,25.806821610728598,25.88236015755041
DTLZ4,4,learning,0.2678135279752313,0.26063896000864417,,
DTLZ4,4,decision,0.1804490941649103,0.16215116342836106,,
DTLZ4,5,learning,0.6787013577193397,0.6537604757593647,,
DTLZ4,5,decision,0.9201669777099102,0.9678400367896544,,
DTLZ4,6,learning,1.1154319003918378,1.1769198078184981,,
DTLZ4,6,decision,0.9299650758791027,0.9733766754708164,,
DTLZ4,7,learning,1.2692882025049241,1.373403129452007,,
DTLZ4,7,decision,1.3860397932439412,1.2426506260509407,,
DTLZ4,8,learning,1.014207380463943,1.0295147827253155,,
DTLZ4,8,decision,1.2923972017582015,0.37124917155196147,,
DTLZ4,9,learning,0.4530185553028613,0.41859151481440343,,
DTLZ4,9,decision,0.14685649517151841,0.1283936023298819,,
DTLZ1,3,learning,3.2546334881267813,2.6588109465183627,31.19964649005641,33.77350840940625
DTLZ1,3,decision,1.6591956699696468,1.6589464993798906,24.07239685714218,24.085335210544915
DTLZ1,4,learning,4.02486573152442,2.5660412556084813,,
DTLZ1,4,decision,3.2550924805740653,2.1207161326683663,,
DTLZ1,5,learning,3.0002034056332625,2.630045009071836,,
DTLZ1,5,decision,1.8258788126383476,1.7064148910675763,,
DTLZ1,6,learning,3.0399723411484834,2.646239083337951,,
DTLZ1,6,decision,2.0602025380057034,2.876795776621109,,
DTLZ1,7,learning,3.194445691488407,2.9622482486493666,,
DTLZ1,7,decision,2.5288580191986387,2.5255004128276166,,
DTLZ1,8,learning,2.7309595410898937,2.298744385939078,,
DTLZ1,8,decision,1.8037945875325287,1.724314039058782,,
DTLZ1,9,learning,3.0658932669554635,3.1487618964539603,,
DTLZ1,9,decision,2.5299941664227954,3.352859932657208,,
DTLZ2,3,learning,0.11820781600641117,0.6266334272313713,33.2479854452571,30.40293755644814
DTLZ2,3,decision,0.10383104475388708,0.08398960829369835,25.7529732683831,26.004385374489893
DTLZ2,4,learning,0.5018733600423729,0.13882352572290138,,
DTLZ2,4,decision,0.2110202836701897,0.19684453931866744,,
DTLZ2,5,learning,0.22472633931103947,0.16881069670931043,,
DTLZ2,5,decision,0.07702719950632786,0.11771079030567047,,
DTLZ2,6,learning,0.6008277807202264,0.6568886955646517,,
DTLZ2,6,decision,0.47286994257007336,0.358919611319863,,
DTLZ2,7,learning,1.8160758243872692,0.31125053597368546,,
DTLZ2,7,decision,0.9086835705695446,0.29682034365366416,,
DTLZ2,8,learning,0.6519898209671707,0.29515872814618455,,
DTLZ2,8,decision,0.14345298701638903,0.12619238056116802,,
DTLZ2,9,learning,0.5244032519257951,0.3257830054980847,,
DTLZ2,9,decision,0.37676020779166086,0.2934172796598595,,
DTLZ3,3,learning,0.6062323676887784,0.1353010880210271,30.15229582780788,33.7246129600469
DTLZ3,3,decision,0.02806348356307896,0.03348301077568411,25.87791079336641,25.932608025047784
DTLZ3,4,learning,1.1687176982991903,0.3634594242398223,,
DTLZ3,4,decision,0.12973649884285463,0.15278853532283979,,
DTLZ3,5,learning,0.4598200459830689,0.5852523527941134,,
DTLZ3,5,decision,0.14502200705040144,0.16539372184757442,,
DTLZ3,6,learning,0.39931847666940923,0.4218101888993532,,
DTLZ3,6,decision,0.36381927964521665,0.37289825075111527,,
DTLZ3,7,learning,0.3754342289092324,0.831595451179865,,
DTLZ3,7,decision,0.21670173487877958,1.3161519726798614,,
DTLZ3,8,learning,1.085820414758628,0.7487800580650233,,
DTLZ3,8,decision,0.4346531761864588,0.9527484389177163,,
DTLZ3,9,learning,0.44470455017719995,1.0830390843927602,,
DTLZ3,9,decision,0.3603238784508407,0.9948634802309672,,
DTLZ4,3,learning,0.08055471572758996,0.09636593759486389,34.71781136832065,34.6536913115102
DTLZ4,3,decision,0.017857242997607686,0.03120880939949239,25.831504803487128,25.88806681969179
DTLZ4,4,learning,0.20901885920895946,0.16963661455969897,,
DTLZ4,4,decision,0.20803144699070547,0.17743597840921915,,
DTLZ4,5,learning,0.1320139430080016,0.11197169578175488,,
DTLZ4,5,decision,0.8917521718941133,0.09124454113728686,,
DTLZ4,6,learning,0.5945734960428535,0.5827678362920312,,
DTLZ4,6,decision,1.1203151410491077,0.9708631124885714,,
DTLZ4,7,learning,4.405476650329299,0.4263270887606233,,
DTLZ4,7,decision,1.6437702795502478,1.2037615471828147,,
DTLZ4,8,learning,0.798476944647957,0.6274307050837421,,
DTLZ4,8,decision,1.1211901116339118,1.1128188138623067,,
DTLZ4,9,learning,0.5555904119885016,0.4266930964514912,,
DTLZ4,9,decision,0.4776670488593675,0.3445483654618723,,
DTLZ1,3,learning,3.1931244706870796,2.6771815680827373,30.127711461320175,33.04946136401434
DTLZ1,3,decision,1.779332536018352,1.86141505939489,26.067963747580585,24.912557065524176
DTLZ1,4,learning,3.009479437691746,2.5372171899369267,,
DTLZ1,4,decision,1.7300678207829057,1.7637490158962819,,
DTLZ1,5,learning,2.525993329503361,2.7099731090608143,,
DTLZ1,5,decision,1.9892868536612995,2.409891110611922,,
DTLZ1,6,learning,2.8933669623992375,2.522891408664278,,
DTLZ1,6,decision,2.25001951771558,2.289037113120788,,
DTLZ1,7,learning,2.995116516545626,2.6872302784209183,,
DTLZ1,7,decision,1.84530934766747,1.8948614345160832,,
DTLZ1,8,learning,2.7239746940031133,2.476389722296046,,
DTLZ1,8,decision,1.8958920297848323,1.9024602263682155,,
DTLZ1,9,learning,3.424373618044169,2.8596940297283915,,
DTLZ1,9,decision,2.04786903977811,1.9081142268046118,,
DTLZ2,3,learning,0.07642192210371239,0.07806305259470882,33.24756867065362,33.27397746785287
DTLZ2,3,decision,0.19642220557556606,0.2100320057007452,24.644690717708386,24.691759390783687
DTLZ2,4,learning,0.7539248452724152,0.16999986353060076,,
DTLZ2,4,decision,2.0589114231693686,0.09824717357690271,,
DTLZ2,5,learning,0.24033052089068743,0.21734586342494253,,
DTLZ2,5,decision,0.2517080140549797,0.2620040087023154,,
DTLZ2,6,learning,0.3198882877078381,0.3083325705941551,,
DTLZ2,6,decision,0.22372188471619903,0.18341330223115782,,
DTLZ2,7,learning,1.5496066063664755,0.43858954585986126,,
DTLZ2,7,decision,0.4900630116006077,0.45459319225215544,,
DTLZ2,8,learning,0.3220266968691664,0.344562348309859,,
DTLZ2,8,decision,0.1466209990067247,0.11543411248868152,,
DTLZ2,9,learning,0.8746591403829165,0.729485360494796,,
DTLZ2,9,decision,0.4570683863191756,0.45293821523253147,,
DTLZ3,3,learning,0.31696244593964334,0.296331020222288,31.834902505099144,32.056050636161416
DTLZ3,3,decision,0.03587972514698223,0.057624155162974214,25.83815424856565,25.101056093385438
DTLZ3,4,learning,0.2702696988268184,0.4755939925027591,,
DTLZ3,4,decision,0.09357806149658285,0.04592237900833764,,
DTLZ3,5,learning,0.2873265282174572,0.43714433356670773,,
DTLZ3,5,decision,0.6224554471137944,0.15846565197634643,,
DTLZ3,6,learning,0.568350982886713,0.4760817393981251,,
DTLZ3,6,decision,0.2486260998941725,0.6719336309609172,,
DTLZ3,7,learning,0.5604780739066129,1.5168514287462005,,
DTLZ3,7,decision,0.1431336111246446,0.29210763395488265,,
DTLZ3,8,learning,0.3850926028841996,1.921638828348123,,
DTLZ3,8,decision,0.3821772298433583,2.480029819413665,,
DTLZ3,9,learning,1.100656650131782,0.46722825733134693,,
DTLZ3,9,decision,0.20938778242871378,0.20582638990902657,,
DTLZ4,3,learning,0.17515567504226354,0.15064230120337951,32.54453071655294,32.733847981496
DTLZ4,3,decision,0.15558959500859948,0.11866974493330355,26.04678424085806,26.43575852027198
DTLZ4,4,learning,0.5572719074869787,0.5314105343651669,,
DTLZ4,4,decision,0.09523082968818021,0.10769703416237873,,
DTLZ4,5,learning,0.2204210676372662,0.2332214978126512,,
DTLZ4,5,decision,0.09629209306762136,0.0825588793105996,,
DTLZ4,6,learning,0.4210101585554367,0.42979176266204655,,
DTLZ4,6,decision,0.24814959070217615,0.23499976585604126,,
DTLZ4,7,learning,3.312882023883495,0.5595422159976847,,
DTLZ4,7,decision,0.426468271772508,0.28512183237034106,,
DTLZ4,8,learning,0.8694367583872245,0.7562529991185252,,
DTLZ4,8,decision,1.307669507411422,1.202187840290854,,
DTLZ4,9,learning,1.1879112925512134,0.9317327244270055,,
DTLZ4,9,decision,1.1092475375752582,1.119241431154017,,
DTLZ1,3,learning,2.7859903460645126,2.742341232108137,33.388745067172025,33.51375405123679
DTLZ1,3,decision,2.193752157065916,2.084522742640693,25.34033217299467,26.425440098302296
DTLZ1,4,learning,2.7514256122336094,2.540743614066412,,
DTLZ1,4,decision,1.846145244099712,2.0156869728165896,,
DTLZ1,5,learning,2.9084820599882852,2.6674254143003076,,
DTLZ1,5,decision,1.756647023070577,1.870267817542753,,
DTLZ1,6,learning,2.9476828929878955,2.503722194776753,,
DTLZ1,6,decision,2.042102996063687,2.8847160602706703,,
DTLZ1,7,learning,2.6065651988525,2.409276488171808,,
DTLZ1,7,decision,2.123724764020265,2.7667080564301973,,
DTLZ1,8,learning,3.120334305585133,2.950707865716653,,
DTLZ1,8,decision,2.3166240212584897,2.322571280602733,,
DTLZ1,9,learning,2.91375807758904,2.3770910773327283,,
DTLZ1,9,decision,2.2511849321363835,2.476920662820053,,
DTLZ2,3,learning,0.0367103660239968,0.029329944783816272,33.001543914781266,32.971004981963745
DTLZ2,3,decision,0.018600448475335582,0.03133820421469129,25.857172014534754,25.92044461814129
DTLZ2,4,learning,0.2253052613328078,0.24285163996342038,,
DTLZ2,4,decision,0.12939702416374377,0.13272590456013705,,
DTLZ2,5,learning,0.4501060509281255,0.5093994534216773,,
DTLZ2,5,decision,0.11144946589679078,0.10861288777838204,,
DTLZ2,6,learning,0.22879377315684854,0.2953845405872074,,
DTLZ2,6,decision,0.24073563824312455,0.2296187587181303,,
DTLZ2,7,learning,0.3510885224677449,0.2813517194862954,,
DTLZ2,7,decision,1.2897209439292119,1.269976549635208,,
DTLZ2,8,learning,0.42527205888109487,0.3428614884640874,,
DTLZ2,8,decision,0.3374093804007244,0.26472583042543907,,
DTLZ2,9,learning,0.46498912788525426,0.3729774819924314,,
DTLZ2,9,decision,0.4925452086161981,0.3358180356874021,,
DTLZ3,3,learning,0.2035417367927557,0.3109088483706165,34.36364932489475,34.12654407727494
DTLZ3,3,decision,0.6639280314263211,0.1366435020591971,20.26182022185514,24.050043397700115
DTLZ3,4,learning,0.9218993893076076,0.3384876311505851,,
DTLZ3,4,decision,0.11322087712016041,0.09517647343535991,,
DTLZ3,5,learning,0.37944621541715184,0.6084913998396276,,
DTLZ3,5,decision,0.14208974965463647,0.13310254317649606,,
DTLZ3,6,learning,0.4288624916398236,0.9575137062675999,,
DTLZ3,6,decision,0.250746856874412,1.4695717923411138,,
DTLZ3,7,learning,1.0147329065962933,0.9996264870408142,,
DTLZ3,7,decision,0.13368281594646866,0.22852988516524753,,
