problem,num_obj,iteration,num_gens,reference_point,iRVEA_R_IGD,iNSGAIII_R_IGD,iRVEA_R_HV,iNSGAIII_R_HV
DTLZ1,3,1,100,[0.         0.         3.57306654],0.5519680961741281,0.5523820935844973,8.066870389214055,8.038398099468452
DTLZ1,3,2,100,[0.21267023 0.85068092 0.        ],0.5583292563492531,0.5673047244407409,8.755198729181933,8.301214576369096
DTLZ1,3,3,100,[0.         0.         0.51779049],0.55189130569503,0.551879756309297,8.078415303223434,8.060672845154073
DTLZ1,3,4,100,[0.         0.51750781 0.        ],0.5518810295947975,0.5519171253267109,8.079613893120756,8.060132844426917
DTLZ1,3,5,100,[0.08986004 0.35944016 0.        ],0.5674010253185758,0.5676973469380818,8.204789824311755,8.219559249009492
DTLZ1,3,6,100,[0.08697112 0.34788448 0.        ],0.5666326410460035,0.5671852391678578,8.226401321706573,8.231790211060895
DTLZ1,3,7,100,[0.08693594 0.34774375 0.        ],0.5664847680747834,0.5671277099983346,8.223849091979387,8.232300741402243
DTLZ2,3,1,100,[0.24555742 0.9822297  0.        ],0.06547183399180459,0.0663701008045585,8.30396658987757,8.351417390296021
DTLZ2,3,2,100,[1.00372964 0.         0.        ],0.008759767539282414,0.007458373413440766,8.079892856861287,8.058821534303876
DTLZ2,3,3,100,[4.28407081e-17 1.00088817e+00 0.00000000e+00],0.00880064946299969,0.03748307417535366,8.079979619775369,7.844859293784148
DTLZ2,3,4,100,[0.83352602 0.         0.55568401],0.28792289694946205,0.009481610421371816,6.149108779093576,8.78965361614068
DTLZ2,3,5,100,[0.2425785  0.97031401 0.        ],0.0651136232080241,0.0699889696711672,8.21966013288785,8.233114705314625
DTLZ2,3,6,100,[0.24256177 0.97024709 0.        ],0.06488686575606886,0.06983277485113674,8.217124911600166,8.232362650717835
DTLZ2,3,7,100,[0.24254658 0.97018632 0.        ],0.06518271900511466,0.06690217031560436,8.213203650537352,8.241870930220466
DTLZ3,3,1,100,[4.93000792 9.86001584 9.86001584],0.5998092914133447,0.13330521103708876,4.630156215347703,8.20106748268514
DTLZ3,3,2,100,[0.73875816 1.47751631 1.47751631],0.5999181655727271,0.01872754079821667,4.629629629629629,9.12341816756385
DTLZ3,3,3,100,[8.22359254e-33 5.66793716e-01 8.50190573e-01],0.014737664801975055,0.008197079788172435,8.778351399693031,8.781058863030195
DTLZ3,3,4,100,[8.22359254e-33 2.46905019e-01 9.87620074e-01],0.06566690189535748,0.06083348583123777,8.325174901740409,8.32053072003004
DTLZ3,3,5,100,[0.33903718 0.67807437 0.67807437],0.05399097294888377,0.02161933921183573,8.685767917865203,8.878926699368296
DTLZ3,3,6,100,[0.3355034 0.6710068 0.6710068],0.0164320498218565,0.05048454665596889,8.957280109307403,8.775923406962825
DTLZ3,3,7,100,[0.33405031 0.66810063 0.66810063],0.050881131122791474,0.01897035257675603,8.759384706019812,8.910299147485075
DTLZ4,3,1,100,[5.97361826e-17 1.00194221e+00 0.00000000e+00],0.02321930547550117,0.006958829088198804,7.946900338544975,8.058958270406773
