problem,num_obj,iteration,num_gens,reference_point,iRVEA_R_IGD,iNSGAIII_R_IGD,iRVEA_R_HV,iNSGAIII_R_HV
DTLZ1,3,1,100,[0.38415422 1.5366169  0.        ],0.5663241318231366,0.5574423377947982,8.319406917036044,8.678819900414627
DTLZ1,3,2,100,[0.         0.         0.54891953],0.5519214943312294,0.5518890668437614,8.080517918344523,8.06120950635597
DTLZ1,3,3,100,[0.11367807 0.11367807 0.34103422],0.5831989956946435,0.5957177543522297,9.274959561478045,8.684450710417934
DTLZ1,3,4,100,[0.         0.48517889 0.        ],0.5582055212531934,0.5519055936432198,8.016456052436775,8.058954031062544
DTLZ1,3,5,100,[0.09422487 0.09422487 0.28267461],0.5934585230399246,0.5936908962794772,8.597083894774117,8.697705338386065
DTLZ1,3,6,100,[0.09419714 0.09419714 0.28259143],0.5964262004987168,0.592785099288674,8.58328504367257,8.674671547455626
DTLZ1,3,7,100,[0.09379522 0.09379522 0.28138567],0.597303490589986,0.5935455264478481,8.568251245912116,8.658126301245206
DTLZ2,3,1,100,[5.72113294e-17 0.00000000e+00 1.00160356e+00],0.009221890569838258,0.006747983151396707,8.080453258713161,8.061291084713009
DTLZ2,3,2,100,[1.88344236e-18 5.59400069e-01 8.39100104e-01],0.005916173961631255,0.009398892432939445,8.778317894824589,8.761228543707164
DTLZ2,3,3,100,[1.94067240e-19 8.39224274e-01 5.59482849e-01],0.005940379769370491,0.009969955483031012,8.777625460544513,8.788624367682777
DTLZ2,3,4,100,[1.94067240e-19 1.00035672e+00 0.00000000e+00],0.00871055818608932,0.006598236227319657,8.080256154739626,8.059935546807731
DTLZ2,3,5,100,[0.66702105 0.33351053 0.66702105],0.5999181655727271,0.02058668326241824,4.629629629629629,8.89318843631382
DTLZ2,3,6,100,[0.66675931 0.33337965 0.66675931],0.0571761810737126,0.018995170203185495,8.754133505787813,8.903645133223733
DTLZ2,3,7,100,[0.6667125  0.33335625 0.6667125 ],0.050751299852232444,0.018640206061286326,8.709270752752582,8.896318763802034
DTLZ3,3,1,100,[4.44323828 8.88647656 8.88647656],0.020176916129230362,0.14967775207243897,9.097363887643365,8.070726974157102
DTLZ3,3,2,100,[2.30290472e-32 3.09925742e+00 2.06617161e+00],0.005108730418039697,0.007903803077181033,8.811727681222315,8.969053149109312
DTLZ3,3,3,100,[0.83852438 0.         0.55901626],0.004128278973256019,0.010461293896437868,8.793630448533783,8.77627816114832
DTLZ3,3,4,100,[0.86299555 0.57533036 0.        ],0.023081291490517387,0.011443554555781733,8.751570433663952,8.78009107942353
DTLZ3,3,5,100,[0.83472338 0.         0.55648225],0.005322426997343161,0.009276544778272413,8.64971023523456,8.620695144067847
DTLZ3,3,6,100,[0.83335591 0.         0.55557061],0.005818654582176761,0.009708449255903417,8.619132518984854,8.627062230137938
DTLZ3,3,7,100,[0.83311738 0.         0.55541159],0.005540026739081442,0.010459365760721784,8.62349195358657,8.647677524256235
DTLZ4,3,1,100,[3.61114934e-20 1.00083314e+00 0.00000000e+00],0.02332415470598422,0.006122008500399836,7.945998377113902,8.060065899621659
DTLZ4,3,2,100,[1.00045403 0.         0.        ],0.023202290747771016,0.007196760888536827,7.947430343654224,8.059264169566974
DTLZ4,3,3,100,[3.61114934e-20 0.00000000e+00 1.00005067e+00],0.022830720199062154,0.0069732540267884785,7.949024101461537,8.061864184095334
DTLZ4,3,4,100,[0.83235808 0.         0.55490539],0.005943797806729307,0.010904650450813978,8.777983077668578,8.788024193382888
DTLZ4,3,5,100,[0.30172661 0.90517982 0.30172661],0.033212729850629535,0.02977334261052931,8.564890276748043,8.651539004838117
DTLZ4,3,6,100,[0.3015539 0.9046617 0.3015539],0.033459991671582694,0.04239806956007984,8.570374968155367,8.658752736462668
DTLZ4,3,7,100,[0.30154653 0.90463959 0.30154653],0.03341012059451625,0.024949374482916693,8.61823681144788,8.67305263730004
DTLZ1,4,1,100,[0.         0.         0.         3.80858815],0.5588567212521469,0.5586570403317638,,
DTLZ1,4,2,100,[0.         0.         0.63280657 0.94920986],0.6394422085838161,0.6523885921134912,,
DTLZ1,4,3,100,[0.        0.        0.        0.5159433],0.5589206584137685,0.558692049583266,,
DTLZ1,4,4,100,[0.         0.         0.51529867 0.        ],0.5730281402364622,0.5587236742639692,,
DTLZ1,4,5,100,[0.         0.         0.17506881 0.26260321],0.6424130258083313,0.6378382881198388,,
DTLZ1,4,6,100,[0.         0.         0.17288152 0.25932227],0.6446869561597237,0.6392721947801007,,
DTLZ1,4,7,100,[0.         0.         0.17023555 0.25535332],0.6454258400093184,0.662926442997646,,
DTLZ2,4,1,100,[3.58485732e-17 3.18191481e-17 1.01070754e+00 0.00000000e+00],0.008647591963956727,0.003695598459600455,,
DTLZ2,4,2,100,[3.70366475e-33 1.00109256e+00 2.50273141e-01 0.00000000e+00],0.08641116140719181,0.09267929766809051,,
DTLZ2,4,3,100,[3.70366475e-33 1.00038211e+00 0.00000000e+00 0.00000000e+00],0.007613465407396452,0.0031223089353016606,,
DTLZ2,4,4,100,[0.67340437 0.         0.67340437 0.33670218],0.6863038077231229,0.03734875537839677,,
DTLZ2,4,5,100,[3.70366475e-33 9.70370461e-01 2.42592615e-01 0.00000000e+00],0.07474357633310756,0.09083918077966413,,
DTLZ2,4,6,100,[3.70366475e-33 9.70307941e-01 2.42576985e-01 0.00000000e+00],0.08686126530021782,0.09294435689857306,,
DTLZ2,4,7,100,[3.70366475e-33 9.70231773e-01 2.42557943e-01 0.00000000e+00],0.08641510649553175,0.09081437851620851,,
DTLZ3,4,1,100,[4.64939217e-48 7.70563225e+00 0.00000000e+00 0.00000000e+00],0.012691212315837874,0.06372584514354135,,
DTLZ3,4,2,100,[0.73209053 0.73209053 0.         0.36604526],0.03741517688886976,0.041031760963141393,,
DTLZ3,4,3,100,[2.76207010e-49 1.02170704e+00 0.00000000e+00 0.00000000e+00],0.023657231556141054,0.0034924504717391376,,
